id,IATA,en-GB,latitude,longitude,vibes
129057966,MKV,Mt Cavenagh (MKV),-25.966667,133.25,null
128667224,MKW,Manokwari (MKW),-0.893056,134.052778,null
129054001,MKX,Mukalla (MKX),14.533333,49.133333,null
95674279,MKY,Mackay (MKY),-21.172778,149.181389,null
95673457,MKZ,Malacca (MKZ),2.264167,102.253333,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""0""}"
128668837,MLA,Luqa Malta International (MLA),35.852827,14.4868294,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""1"",""art_and_culture"":""1"",""great_food"":""0"",""outdoor_adventures"":""0""}"
95674012,MLB,Melbourne Orlando International (MLB),28.1025,-80.630278,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""1"",""beach"":""1"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""0""}"
129057536,MLC,Mc Alester (MLC),34.880278,-95.785,null
129052872,MLD,Malad City (MLD),42.2,-112.450001,null
104120258,MLE,Velana International (MLE),4.201389,73.524444,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""1"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""0""}"
129056966,MLF,Milford (MLF),38.433333,-113.016667,null
95673406,MLG,Malang (MLG),-7.933333,112.716667,null
128668684,MLH,Mulhouse (MLH),47.589583,7.529914,null
95674199,MLI,Moline (MLI),41.448889,-90.505,null
129054358,MLJ,Milledgeville (MLJ),33.083333,-83.233333,null
129055642,MLK,Malta (MLK),48.494417,-107.9095,null
128668838,MLL,Marshall (MLL),61.865833,-162.068889,null
128668839,MLM,Morelia (MLM),19.833333,-101.016667,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""0""}"
95673309,MLN,Melilla (MLN),35.28,-2.955556,null
104120333,MLO,Milos (MLO),36.696744,24.476531,null
129055110,MLP,Malabang (MLP),7.618333,124.0575,null
129053573,MLQ,Malalaua (MLQ),-7.991667,146.085,null
129056207,MLR,Millicent (MLR),-37.483333,140.016667,null
129052177,MLS,Miles City (MLS),46.428865,-105.884514,null
129056111,MLT,Millinocket (MLT),45.65,-68.716667,null
95674370,MLU,Monroe (MLU),32.511111,-92.038889,null
129054512,MLV,Merluna (MLV),-13.016667,142.983333,null
128667559,MLW,Monrovia Sprigg Payne (MLW),6.289444,-10.758333,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""0""}"
128667482,MLX,Malatya (MLX),38.435347,38.091006,null
129053640,MLY,Manley Hot Springs (MLY),64.996667,-150.643056,null
129057965,MLZ,Melo (MLZ),-32.333333,-54.2,null
128667934,MMB,Memanbetsu (MMB),43.9,144.167222,null
129054000,MMC,Ciudad Mante (MMC),22.833333,-99,null
129052871,MMD,Minami Daito (MMD),25.841389,131.247222,null
95673914,MME,Teesside International (MME),54.516667,-1.416667,null
129056965,MMF,Mamfe (MMF),5.716667,9.3,null
129052737,MMG,Mount Magnet (MMG),-28.083333,117.85,null
128668840,MMH,Mammoth Lakes (MMH),37.630003,-118.845291,null
129054357,MMI,Athens (MMI),35.523028,-84.675694,null
128667877,MMJ,Matsumoto (MMJ),36.166667,137.922778,null
95674110,MMK,Murmansk (MMK),68.781208,32.753034,null
129055109,MML,Marshall (MML),44.447222,-95.8175,null
129053572,MMM,Middlemount (MMM),-22.8025,148.704722,null
129056206,MMN,Stow (MMN),42.433333,-71.5,null
128667103,MMO,Vila Do Maio (MMO),15.25,-23.166667,null
129052176,MMP,Mompos (MMP),9.261667,-74.436111,null
129056110,MMQ,Mbala (MMQ),-8.857222,31.336111,null
129054511,MMR,Austin Camp Maybry AHP (MMR),30.283333,-97.75,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""1"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""0""}"
129057964,MMS,Marks (MMS),34.266667,-90.266667,null
129053999,MMT,Columbia Mc Entire ANG Base (MMT),33.936667,-81.115556,null
129055374,MMU,Morristown (MMU),40.799167,-74.415833,null
129057535,MMV,Mal (MMV),45.19444,-123.13594,null
129053690,MMW,Moma (MMW),-16.783333,39.066667,null
95673520,MMX,Malmo Sturup (MMX),55.538734,13.373108,null
128667223,MMY,Miyako Jima (MMY),24.780833,125.297222,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""1"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""0""}"
129053400,MMZ,Maimana (MMZ),35.916667,64.733333,null
128668841,MNA,Sangir Talaud (Melonguane) (MNA),4.05,126.7,null
129057534,MNB,Moanda (MNB),-5.926944,12.352778,null
129052870,MNC,Nacala (MNC),-14.48,40.708611,null
129056964,MND,Medina (MND),4.516667,-73.283333,null
129054356,MNE,Mungeranie (MNE),-28,138.6,null
129055108,MNF,Mana Island (MNF),-17.672846039007087,177.09835475767088,null
128668683,MNG,Maningrida (MNG),-12.066667,134.233333,null
104120263,MNI,John A. Osborne (MNI),16.793263401835656,-62.19383949564369,null
129055161,MNJ,Mananjary (MNJ),-21.2,48.366667,null
129052175,MNK,Maiana (MNK),1.0056457188287358,173.0312743569284,null
95673326,MNL,Manila Ninoy Aquino (MNL),14.5120662,121.0166046,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""0""}"
129056109,MNM,Menominee (MNM),45.121667,-87.636111,null
129054510,MNN,Marion (MNN),40.583333,-83.133333,null
129056205,MNO,Manono (MNO),-7.288056,27.393889,null
129057963,MNP,Maron (MNP),-1.537506,145.032395,null
129053998,MNQ,Monto (MNQ),-24.883333,151.1,null
129057533,MNR,Mongu (MNR),-15.225556,23.157778,null
128667779,MNS,Mansa (MNS),-11.125,28.866667,null
129052805,MNT,Minto (MNT),65.145393,-149.370289,null
129052869,MNU,Maulmyine (MNU),16.441667,97.669444,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""0"",""outdoor_adventures"":""0""}"
129056963,MNV,Mountain Valley (MNV),-14.116667,133.833333,null
129054355,MNW,Macdonald Downs (MNW),-22.45,135.216667,null
129055107,MNX,Manicore (MNX),-5.816667,-61.283333,null
129053570,MNY,Mono (MNY),-7.35,155.566667,null
129056204,MNZ,Manassas (MNZ),38.721944,-77.518056,null
128667105,MOA,Moa (MOA),20.65411,-74.92211,null
128668843,MOB,Mobile Municipal Arpt (MOB),30.688333,-88.240833,null
95673865,MOC,Montes Claros (MOC),-16.707778,-43.817222,null
128668842,MOD,Modesto (MOD),37.626944,-120.955278,null
129052174,MOE,Momeik (MOE),23.1,96.65,null
128667558,MOF,Maumere (MOF),-8.633333,122.25,null
129056108,MOG,Mong Hsat (MOG),20.533333,99.266667,null
199775236,MOH,Maleo (MOH),-2.203333,121.660278,null
128668844,MOI,Mitiaro Island (MOI),-19.8425,-157.703,null
129057962,MOJ,Moengo (MOJ),5.75,-54.333333,null
218781514,MOK,Muynaq (MOK),43.75767767110202,59.029465239170875,null
128667931,MOL,Molde Aro (MOL),62.748611,7.271111,null
129052868,MOM,Moudjeria (MOM),17.75,-12.5,null
129056962,MON,Mount Cook (MON),-43.766667,170.136111,null
129054354,MOO,Moomba (MOO),-27.5,149.833334,null
129055106,MOP,Mount Pleasant (MOP),43.616667,-84.733333,null
128668845,MOQ,Morondava (MOQ),-20.283611,44.318333,null
129053569,MOR,Morristown (MOR),36.181324,-83.374815,null
129055641,MOS,Moses Point (MOS),64.695556,-162.043333,null
104120367,MOT,Minot International (MOT),48.259722,-101.280833,null
128667875,MOU,Mountain Village (MOU),62.089444,-163.716667,null
128667102,MOV,Moranbah (MOV),-22.0578,148.077,null
129057532,MOX,Morris (MOX),45.583333,-95.916667,null
129056203,MOY,Monterrey (MOY),4.884167,-72.895278,null
128667222,MOZ,Temae (MOZ),-17.489103472640217,-149.7637760237483,null
128668846,MPA,Mpacha (MPA),-17.633716,24.177303,null
128668682,MPC,Muko-Muko (MPC),-2.55,101.1,null
129056107,MPD,Mirpur Khas (MPD),25.65,69.033333,null
129054508,MPE,Madison (MPE),41.283333,-72.6,null
129057961,MPF,Mapoda (MPF),-7.966667,143.166667,null
129053996,MPG,Makini (MPG),-6.533333,147.716667,null
128667778,MPH,Caticlan (Boracay) (MPH),11.925833,121.952222,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""0""}"
129057531,MPI,Mamitupo (MPI),9.578333,-79.843056,null
129056961,MPJ,Morrilton (MPJ),35.15,-92.733333,null
129054353,MPK,Mokpo (MPK),34.756667,126.385,null
95673960,MPL,Montpellier (MPL),43.580833,3.9675,null
99539635,MPM,Maputo (MPM),-25.916667,32.566667,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""0""}"
128668848,MPN,Stanley (MPN),-51.816667,-58.45,null
129055105,MPO,Mt Pocono (MPO),41.133333,-75.366667,null
129053568,MPP,Mulatupo (MPP),8.945568,-77.733454,null
129056202,MPQ,Maan (MPQ),30.166667,35.766667,null
129052172,MPR,Mcpherson (MPR),38.355186,-97.688799,null
129056106,MPS,Mount Pleasant (MPS),33.166667,-94.983333,null
129054507,MPT,Maliana (MPT),-8.066667,125.25,null
129053995,MPV,Montpelier (MPV),44.203333,-72.566667,null
129055505,MPW,Mariupol (MPW),47.1,37.55,null
129057530,MPX,Miyanmin (MPX),-4.9,141.616667,null
129052866,MPY,Maripasoula (MPY),3.666667,-54.033333,null
129056960,MPZ,Mt Pleasant (MPZ),40.946434,-91.510969,null
129054352,MQA,Mandora (MQA),-19.75,120.833333,null
129057957,MQB,Macomb (MQB),40.4525,-90.621389,null
129055104,MQC,Miquelon (MQC),47.05,-56.333333,null
129053567,MQD,Maquinchao (MQD),-41.25,-68.733333,null
129056201,MQE,Marqua (MQE),-22.816667,137.35,null
128667557,MQF,Magnitogorsk (MQF),53.393131,58.755661,null
129052171,MQG,Midgard (MQG),-22.083333,17.366667,null
129056105,MQH,Minacu (MQH),-13.533333,-48.233333,null
129054506,MQI,Quincy (MQI),42.25,-71,null
129055578,MQJ,Moma (MQJ),66.455833,143.253056,null
129057959,MQK,San Matias (MQK),-16.334444,-58.385556,null
95674387,MQL,Mildura (MQL),-34.2275,142.085,null
128667481,MQM,Mardin (MQM),37.223336,40.631667,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""0""}"
128667929,MQN,Mo I Rana Rossvoll (MQN),66.366667,14.3,null
129053994,MQO,Malam (MQO),-8.703889,142.651111,null
128668849,MQP,Nelspruit (MQP),-25.390833,31.099444,null
129057529,MQQ,Moundou (MQQ),8.625,16.073333,null
129052865,MQR,Mosquera (MQR),2.5,-78.416667,null
129056959,MQS,Mustique Island (MQS),12.888333,-61.181944,null
104120329,MQT,Marquette (MQT),46.534167,-87.558333,null
129054351,MQU,Mariquita (MQU),5.216667,-74.883333,null
129055103,MQV,Mostaganem (MQV),35.9,0.083333,null
129053566,MQW,Mc Rae (MQW),32.207778,-83.000278,null
128667873,MQX,Makale (MQX),13.468333,39.526389,null
129056200,MQY,Smyrna (MQY),36.00895,-86.51999,null
129052170,MQZ,Margaret River (MQZ),-33.933333,115.1,null
128667101,MRA,Misurata (MRA),32.4,15.066667,null
129056104,MRB,Martinsburg (MRB),39.401667,-77.985,null
129054505,MRC,Columbia (MRC),35.616667,-87.033333,null
128667221,MRD,Merida (MRD),8.583333,-71.157778,null
128668850,MRE,Mara Serena (MRE),-1.40534,35.00974,null
129057958,MRF,Marfa (MRF),30.3,-104.016667,null
129053993,MRG,Mareeba (MRG),-17,145.466667,null
129057528,MRH,May River (MRH),-4.30750517367978,141.7879030684675,null
129054487,MRI,Anchorage Merrill Field (MRI),61.21444,-149.84583,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""1""}"
129052864,MRJ,Marcala (MRJ),14.163611,-88.033333,null
129056958,MRK,Marco Island (MRK),25.944444,-81.723889,null
129054350,MRL,Miners Lake (MRL),-20.066667,145.583333,null
129055102,MRM,Manare (MRM),-9.166667,147.6,null
129053565,MRN,Morganton (MRN),35.75,-81.683333,null
128668681,MRO,Masterton (MRO),-40.95,175.65,null
129056199,MRP,Marla (MRP),-27,135,null
129052736,MRQ,Marinduque (MRQ),13.363056,121.823611,null
129052169,MRR,Macara (MRR),-4.383333,-79.933333,null
95673605,MRS,Marseille (MRS),43.4384624,5.2143389,null
129056103,MRT,Moroak (MRT),-14.483333,133.416667,null
128668851,MRU,Mauritius (MRU),-20.4275,57.676389,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""0""}"
114118071,MRV,Mineralnye Vody (MRV),44.216667,43.1,null
129054504,MRW,Maribo (MRW),54.7,11.43333,null
128667777,MRX,Bandar Mahshahr (MRX),30.535556,49.167222,null
95673579,MRY,Carmel Monterey Peninsula (MRY),36.588056,-121.848056,null
128668852,MRZ,Moree (MRZ),-29.498333,149.845556,null
128667556,MSA,Muskrat Dam (MSA),53.4414,-91.7628,null
129055886,MSB,St Martin Marigot SPB (MSB),18.066667,-63.066667,null
129053676,MSC,Mesa (MSC),33.46088,-111.72875,null
129053992,MSD,Mt Pleasant (MSD),39.524722,-111.474444,null
129057527,MSF,Mount Swan (MSF),-22.516667,135,null
129052863,MSG,Matsaile (MSG),-29.733333,28.75,null
129056957,MSH,Masirah (MSH),20.680556,58.891667,null
129054349,MSI,Masalembo (MSI),-5.583333,114.433333,null
128668847,MSJ,Misawa (MSJ),40.700278,141.371944,null
128667927,MSL,Muscle Shoals (MSL),34.748611,-87.616111,null
129056198,MSM,Masi Manimba (MSM),-4.766667,17.916667,null
95673689,MSN,Madison (MSN),43.140327,-89.336615,null
128668853,MSO,Missoula (MSO),46.916972,-114.090614,null
95673838,MSP,Minneapolis St Paul (MSP),44.886111,-93.217778,null
128667100,MSQ,Minsk International 2 (MSQ),53.88247,28.03073,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""0"",""outdoor_adventures"":""0""}"
128667220,MSR,Mus (MSR),38.747769,41.661236,null
128668680,MSS,Massena (MSS),44.937778,-74.846667,null
95566277,MST,Maastricht (MST),50.911111,5.773611,null
99539659,MSU,Maseru (MSU),-29.455854,27.558732,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""0""}"
129053564,MSV,Monticello (MSV),41.701389,-74.795,null
129055373,MSW,Massawa (MSW),15.603333,39.441111,null
129052168,MSX,Mossendjo (MSX),-2.95,12.733333,null
95673750,MSY,New Orleans Louis Armstrong (MSY),29.991111,-90.251389,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""0""}"
128667871,MSZ,Namibe (MSZ),-15.208611,12.160833,null
129056102,MTA,Matamata (MTA),-37.816667,175.766667,null
129054503,MTB,Monte Libano (MTB),8.066667,-75.466667,null
129057956,MTC,Mt Clemens Selfridge ANGB (MTC),42.583333,-82.883333,null
129053991,MTD,Mt Sandford (MTD),-17,130.566667,null
129057526,MTE,Monte Alegre (MTE),-1.983333,-54.066668,null
129052862,MTF,Mizan Teferi (MTF),6.966667,35.533333,null
129054348,MTH,Marathon (MTH),24.719444,-81.051389,null
129055100,MTI,Mosteiros (MTI),15,-24.433333,null
95674394,MTJ,Montrose (MTJ),38.508147,-107.892952,null
129056197,MTK,Makin (MTK),3.37501,172.99358,null
129052167,MTL,Maitland (MTL),-32.733333,151.55,null
128668855,MTM,Metlakatla (MTM),55.133333,-131.583333,null
129056101,MTN,Baltimore Glenn L Martin (MTN),39.321667,-76.411667,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""1"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""0""}"
129052867,MTO,Mattoon (MTO),39.478611,-88.278333,null
129054502,MTP,Montauk (MTP),41.074444,-71.923611,null
129057955,MTQ,Mitchell (MTQ),-26.583333,147.966667,null
95674376,MTR,Monteria (MTR),8.745833,-75.881389,null
128667776,MTS,Manzini (MTS),-26.524167,31.311389,null
128668856,MTT,Minatitlan (MTT),18.103333,-94.580556,null
129053990,MTU,Montepuez (MTU),-13.133333,38.983333,null
128667479,MTV,Mota Lava (MTV),-13.668471752844606,167.7131040940537,null
129057525,MTW,Manitowoc (MTW),44.129722,-87.682222,null
129056955,MTX,Fairbanks Metro Field (MTX),64.816667,-147.866667,null
95673510,MTY,Monterrey Gen Mariano Escobedo (MTY),25.766667,-100.1,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""0""}"
129054347,MTZ,Masada Bar Yehuda (MTZ),31.327301,35.388401,null
128667925,MUA,Munda (MUA),-8.333333,157.266667,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""1""}"
104120265,MUB,Maun (MUB),-19.970833,23.430556,null
95673491,MUC,Munich (MUC),48.35165,11.7725805,null
129053562,MUD,Mueda (MUD),-11.666667,39.516667,null
128668857,MUE,Kamuela (MUE),20.0125,-155.673333,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""1"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""0""}"
129056196,MUF,Muting (MUF),-7.5,140.333333,null
129052166,MUG,Mulege (MUG),26.916667,-111.983334,null
128667870,MUH,Mersa Matruh (MUH),31.325356,27.221689,null
129056100,MUI,Fort Indiantown (MUI),40.447583,-76.596611,null
129055250,MUJ,Mui (MUJ),6.333333,35,null
128667099,MUK,Mauke Island (MUK),-20.1361,-157.345,null
129054501,MUL,Moultrie Spence (MUL),31.14044,-83.70884,null
129057954,MUM,Mumias (MUM),0.333333,34.483333,null
128667219,MUN,Maturin (MUN),9.745833,-63.154167,null
129053989,MUO,Mountain Home (MUO),43.133333,-115.683334,null
129057524,MUP,Mulga Park (MUP),-31.133333,141.05,null
129052860,MUQ,Muccan (MUQ),-20.666667,120,null
128668858,MUR,Marudi (MUR),4.183333,114.316667,null
129054346,MUS,Marcus Island (MUS),24.289722,153.979167,null
129055098,MUT,Muscatine (MUT),41.366667,-91.145,null
216767149,MUU,Barra Grande (MUU),-13.906111,-38.94,null
129056195,MUV,Philadelphia Mustin Alf (MUV),39.868056,-75.248611,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""0""}"
128668679,MUW,Mascara (MUW),35.20772,0.14714,null
128668859,MUX,Multan (MUX),30.202778,71.418056,null
129056954,MUY,Mouyondzi (MUY),-3.983333,13.919444,null
129052165,MUZ,Musoma (MUZ),-1.497222,33.8,null
129056099,MVA,Myvatn (MVA),65.616667,-16.966667,null
129054327,MVB,Franceville / Mvengue (MVB),-1.65,13.433333,null
129057953,MVC,Monroeville (MVC),31.516667,-87.333333,null
95673489,MVD,Montevideo (MVD),-34.833333,-56.033333,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""1"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""0""}"
129053988,MVE,Montevideo (MVE),44.95,-95.716667,null
129057523,MVF,Mossoro (MVF),-5.20192,-37.36435,null
129052859,MVG,Mevang (MVG),0.116667,11.083333,null
129056953,MVH,Macksville (MVH),-30.75,152.9,null
129054345,MVI,Manetai (MVI),-6,155.333333,null
129055097,MVJ,Mandeville (MVJ),18.021667,-77.495278,null
129052861,MVK,Mulka (MVK),-28.3478,138.64999,null
129053560,MVL,Morrisville-Stowe (MVL),44.53502,-72.614,null
129056194,MVM,Kayenta (MVM),36.712261,-110.238962,null
129052164,MVN,Mt Vernon-Outland (MVN),38.323056,-88.858611,null
129056098,MVO,Mongo (MVO),12.2,18.783333,null
128667555,MVP,Mitu (MVP),1.25366,-70.23388,null
